;segment;name;time_of_day;location;weather;TYPE_VEHICLE_LASER;TYPE_SIGN_LASER;TYPE_VEHICLE_CAMERA;TYPE_PEDESTRIAN_CAMERA;TYPE_PEDESTRIAN_LASER;TYPE_CYCLIST_CAMERA;TYPE_CYCLIST_LASER
18238;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;53.0;24.0;9.0;;
18239;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;58.0;23.0;11.0;;
18240;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;58.0;25.0;11.0;;
18241;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;59.0;25.0;12.0;;
18242;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;59.0;25.0;12.0;;
18243;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;26.0;12.0;;
18244;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;25.0;12.0;;
18245;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;25.0;12.0;;
18246;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;24.0;12.0;;
18247;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;57.0;25.0;12.0;;
18248;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;58.0;24.0;13.0;;
18249;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;25.0;13.0;;
18250;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;28.0;13.0;;
18251;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;28.0;14.0;;
18252;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;25.0;14.0;;
18253;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;25.0;14.0;;
18254;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;24.0;14.0;;
18255;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;25.0;14.0;;
18256;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;25.0;14.0;;
18257;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;24.0;14.0;;
18258;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;23.0;14.0;;
18259;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;25.0;14.0;;
18260;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;25.0;14.0;;
18261;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;25.0;14.0;;
18262;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;26.0;14.0;;
18263;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;26.0;14.0;;
18264;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;26.0;14.0;;
18265;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;26.0;14.0;;
18266;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;26.0;14.0;;
18267;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;26.0;14.0;;
18268;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;26.0;14.0;;
18269;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;27.0;14.0;;
18270;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;25.0;14.0;;
18271;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;25.0;15.0;;
18272;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;26.0;15.0;;
18273;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;62.0;26.0;15.0;;
18274;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;63.0;26.0;15.0;;
18275;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;62.0;26.0;15.0;;
18276;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;62.0;28.0;15.0;;
18277;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;28.0;15.0;;
18278;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;29.0;15.0;;
18279;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;29.0;15.0;;
18280;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;62.0;30.0;15.0;;
18281;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;30.0;15.0;;
18282;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;30.0;15.0;;
18283;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;58.0;30.0;15.0;;
18284;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;29.0;15.0;;
18285;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;59.0;29.0;15.0;;
18286;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;59.0;29.0;15.0;;
18287;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;61.0;29.0;15.0;;
18288;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;62.0;27.0;16.0;;
18289;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;12.0;16.0;63.0;27.0;16.0;;
18290;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;63.0;27.0;16.0;;
18291;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;63.0;27.0;16.0;;
18292;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;28.0;16.0;;
18293;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;29.0;16.0;;
18294;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;29.0;16.0;;
18295;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;28.0;16.0;;
18296;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;60.0;28.0;16.0;;
18297;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;27.0;16.0;;
18298;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;27.0;16.0;;
18299;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;28.0;16.0;;
18300;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;61.0;27.0;16.0;;
18301;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;13.0;16.0;62.0;27.0;16.0;;
18302;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;27.0;16.0;;
18303;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18304;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18305;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18306;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18307;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18308;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;27.0;16.0;;
18309;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;27.0;16.0;;
18310;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;27.0;16.0;;
18311;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;63.0;27.0;16.0;;
18312;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;63.0;27.0;16.0;;
18313;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;26.0;16.0;;
18314;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;62.0;27.0;16.0;;
18315;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;61.0;27.0;16.0;;
18316;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;26.0;16.0;;
18317;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;26.0;16.0;;
18318;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;27.0;16.0;;
18319;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;59.0;28.0;16.0;;
18320;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;28.0;16.0;;
18321;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;61.0;28.0;16.0;;
18322;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;59.0;28.0;16.0;;
18323;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;28.0;16.0;;
18324;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;60.0;27.0;16.0;;
18325;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;61.0;28.0;16.0;;
18326;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;58.0;29.0;16.0;;
18327;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;55.0;29.0;16.0;;
18328;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;53.0;28.0;16.0;;
18329;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;54.0;28.0;16.0;;
18330;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;54.0;29.0;16.0;;
18331;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;53.0;29.0;16.0;;
18332;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;52.0;29.0;16.0;;
18333;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;53.0;28.0;15.0;;
18334;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;52.0;29.0;15.0;;
18335;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;51.0;29.0;15.0;;
18336;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;51.0;28.0;15.0;;
18337;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;51.0;28.0;15.0;;
18338;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;50.0;29.0;15.0;;
18339;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;50.0;28.0;15.0;;
18340;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;50.0;28.0;15.0;;
18341;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;50.0;27.0;15.0;;
18342;segment-11971497357570544465_1200_000_1220_000_with_camera_labels.tfrecord;11971497357570544465_1200_000_1220_000;Dawn/Dusk;location_sf;sunny;14.0;16.0;49.0;28.0;15.0;;
